payload_length,entropy_score,label
1839,6.610967486712687,1
1045,4.977966319431076,0
321,6.831203426798583,1
1630,7.5728033969030575,1
2201,7.968984799464823,1
425,6.699737794140171,1
1024,5.595697375905822,0
1232,5.308452349354572,0
1751,8.0,1
1609,7.671508340258616,1
1390,6.188230997901518,1
2179,7.380898928893413,1
1064,4.19356719288139,1
886,7.869001775153512,1
918,8.0,1
897,5.7279666226362815,0
1317,4.7224930753236105,0
1408,3.7438419124960163,0
649,5.363135885004342,0
1473,4.887245884195821,0
862,5.158462289506491,0
1160,7.660302664531405,1
896,5.574974839704436,0
737,4.387813245703999,0
597,4.7357653981812176,0
748,5.939052145848015,0
1791,7.054564208601223,1
947,7.188729215802956,1
1198,5.214370112880223,0
1262,5.612945735342223,1
1156,4.402649283914163,0
1475,6.137669019485786,1
442,7.339999246083174,1
1639,4.056470159397884,0
1903,7.9755076110373455,1
1446,4.234384027286052,0
1625,7.6616328463260235,0
1102,4.480816459303577,0
2417,5.908239332086271,1
1217,5.225746355570502,0
597,5.615211576405298,1
937,4.721290726227723,0
855,5.215851227040409,0
2256,8.0,1
1615,6.939058391747335,1
882,5.3543954569694705,0
992,4.462215898267866,0
679,8.0,1
894,5.546566169290817,0
2324,7.418339331130242,1
2386,6.432208434254965,1
939,5.386514805376473,1
1016,5.2820514849168525,0
2368,7.7165081558208755,1
1186,5.85023882169877,1
885,6.099648204544688,0
800,4.441897686197494,0
2157,8.0,1
1562,6.642442087280099,1
1033,4.066133031526187,0
908,8.0,1
526,7.067966449346803,1
1150,5.280695867496574,0
929,4.833677948106997,0
653,5.743831726389887,1
1461,8.0,1
956,7.700745961618348,1
1791,7.903735160669876,1
2293,6.5037706316570825,1
690,6.544322102715936,0
647,6.004433755976014,0
964,5.0068231828869125,0
738,5.5064583015711595,0
90,5.515943726754758,1
1381,4.210089499100117,0
1259,3.774573066727486,0
796,5.142119351364888,0
662,8.0,1
1439,4.213697030080885,0
922,6.665707963061205,0
841,5.313773553639655,0
106,7.443313224121133,1
1289,7.0819184287155394,1
1479,4.404115407179352,0
495,7.262953787610902,1
253,8.0,1
982,5.765099929406633,0
164,7.59296675997223,1
652,7.438224117685835,1
1499,4.154621563265676,0
1218,7.9999085873346125,1
2359,6.417243267004313,1
630,5.939905691832757,1
720,5.573867638994596,0
1338,4.689131575304293,0
114,6.924736350549423,1
1991,8.0,1
2327,7.7340644217941765,1
2059,7.134779191520528,1
752,7.228133274088224,0
1053,5.266843338231051,0
1080,4.325959120078414,0
871,4.981677113326497,0
158,7.638969222659213,1
509,8.0,1
568,8.0,1
976,4.852752749415941,1
1044,7.394966959310318,1
486,8.0,0
1184,5.014072156267574,0
1117,4.654007521438715,0
2098,8.0,1
1379,5.8892662720931375,1
447,7.066169112729555,1
464,7.931492892292948,1
739,5.6869903201668315,0
779,8.0,1
1382,3.9785505035600215,0
1205,5.054536180896667,0
1125,5.125089975835298,0
2436,5.958355449800989,1
2124,8.0,1
322,8.0,1
1272,4.124126776700527,0
1029,3.9368614319271336,0
636,6.410774964034951,0
1368,7.725642340210704,1
363,7.7678947227110555,1
1165,4.873244318997558,0
537,6.7803423916266885,1
1320,4.426750126899487,0
1118,4.518905893071847,0
1915,7.765944470717202,1
1316,5.029946228577004,0
1270,7.335946765982201,1
560,7.313015984883505,1
549,4.508238274961494,0
919,5.708368813371538,0
1353,7.6223302483654765,1
1230,8.0,1
1164,4.92041772505029,1
519,6.0694114313565315,0
463,7.199217692174762,1
1324,4.104198128845158,0
1094,8.0,1
1403,8.0,1
1715,6.540393946640974,1
868,5.960258915339822,0
2353,6.070318346037377,1
1993,8.0,1
589,6.372781085703589,1
1225,4.789826454678133,0
691,6.593192683220049,1
987,4.786191840668681,0
922,5.139730236862391,0
1152,4.2851107182188635,0
872,7.9440376655704155,0
1841,8.0,1
1452,3.061223176620322,0
736,5.296982786354754,0
1998,6.644663009662782,1
334,6.2551366696513435,0
748,5.610979352216368,0
2210,6.790562805991107,1
273,8.0,1
1121,4.175600442812543,1
972,4.61211524423073,0
1143,3.751350614993718,0
1005,4.759873014845291,0
1128,7.633208555476963,1
863,5.656033365299804,0
1065,4.053767832943683,0
976,4.16230299536311,0
1865,6.3829642970766445,1
2199,8.0,1
325,7.639433807534374,1
662,8.0,1
809,4.955483472293496,1
1001,8.0,1
2108,7.137760037693745,1
1106,4.913337268418821,0
664,7.820042391393895,0
838,5.72915959530774,0
1130,4.469763022685289,0
607,6.097026453838715,1
1239,4.030592648025935,0
1029,8.0,1
983,5.058904873182323,0
617,6.501050301836636,1
1139,8.0,1
2126,6.93755617325668,1
1011,5.445712306411474,0
970,6.866919716330824,0
990,5.481264891890245,0
1197,4.0386755052209,0
1594,5.932052323066989,1
1074,4.327220366820695,0
2263,6.158500454188496,1
855,4.964477467043483,0
1594,8.0,1
677,5.6865412714504115,0
395,7.706531801867571,0
1022,5.074502482939332,0
1031,4.930563085254515,0
1430,4.2706302547551145,0
1242,2.972720266789787,0
1285,3.6451116576405616,0
2033,7.853291927845259,1
716,7.710969072084588,1
1180,5.141575587063134,1
431,7.4957670456113865,1
727,5.538646325864604,0
930,7.56756877320163,1
877,5.659413000303602,0
508,5.750918855408272,0
1420,7.069684053841852,1
1152,4.463658870918846,0
1229,4.160128547676551,0
2253,8.0,1
1058,5.195560049159844,0
822,5.592939236024911,0
1338,3.961157842574714,0
805,8.0,1
1189,4.128897293454457,0
1022,7.722818865844405,1
1972,8.0,1
2161,5.942930921208014,1
1116,4.380990573612559,0
1110,4.872407083806125,0
844,5.890045581687685,0
182,7.931069836026747,1
1864,7.611075906526995,1
739,8.0,0
189,8.0,1
805,5.172496371880735,0
1120,4.963998563624881,0
1362,3.5645825945919456,0
399,6.268609960488222,1
1802,8.0,1
980,4.550713516505667,0
1715,6.7934856801738395,1
311,7.317695925090189,1
2320,8.0,1
1916,7.044873359145872,1
91,7.314760941862719,1
396,8.0,1
242,6.693122722875623,1
975,8.0,1
877,6.171390571217867,0
1044,4.6260442549505125,1
759,6.224981015592243,0
1030,4.547441438157008,0
1404,8.0,1
1752,7.615883463598398,1
891,5.183678584733964,0
2443,7.612918686031537,1
179,6.148280158222136,1
1262,5.815721028168724,0
453,6.886384278171899,0
665,4.806557433025437,0
1517,3.4063178800151004,0
497,7.848639919189389,1
888,5.244024083658542,0
629,7.38920052613016,1
1258,4.368100619066246,0
1027,4.990455178431642,0
277,6.3894386432698305,1
1579,7.318598887855452,1
2266,7.425412566742195,1
1380,4.589236196718415,1
475,7.715272965993874,1
1611,7.580347089821076,1
699,5.794836846166649,0
1100,7.708141626977898,0
1848,5.199372025910555,1
940,4.7230572807441735,0
1731,8.0,1
93,8.0,1
1044,4.704606893473601,0
482,6.4902351411828665,0
548,4.827872344714601,0
954,8.0,1
678,7.149348225827806,1
786,4.938991835650616,0
160,6.174933029025216,1
1030,7.228527071941824,0
480,6.215133054905882,0
863,4.51249773568782,1
467,6.0464544043627475,0
885,4.307661159493871,0
786,4.74815288507239,0
1041,8.0,1
626,8.0,1
1031,7.790159588629775,0
2440,7.113114713617711,1
936,5.415954058947995,0
1243,3.9741353306173086,0
1757,8.0,1
840,5.345860068445696,0
347,7.275102192593082,0
883,5.541947167436528,0
1307,6.0300610078351875,1
2129,8.0,1
1131,4.999607745966394,0
1150,5.279093326466014,0
896,8.0,1
975,5.346709131429075,1
974,7.677076034848711,1
101,7.73279962590479,1
1331,5.116292535054337,0
2212,7.64106121302541,1
709,5.28363448766617,0
631,6.612020625855523,0
714,5.342394005493481,0
1195,4.933742163923972,0
530,8.0,1
143,6.5621526562934545,1
1621,6.80156894883521,1
989,5.18169022007813,0
1170,4.468759728580753,0
749,5.096757702960194,0
985,5.138069259203221,1
1417,4.275072485281847,0
1969,2.752991750136457,0
886,4.550644197181389,0
1080,5.384253234562438,0
622,5.057341493996417,0
577,5.856018153068727,0
2273,8.0,1
505,5.75118840226403,0
848,5.661885436070844,0
1664,8.0,1
2256,6.957832217506262,1
1033,4.981794519687877,0
1220,3.911967648408096,0
170,6.881510499820668,0
942,4.35570346345533,0
1241,8.0,1
937,5.076546656614824,0
701,4.882715524230167,0
1137,7.547789130992435,1
2249,8.0,1
1337,8.0,1
856,8.0,1
773,7.462008842087893,0
1163,4.599000247051943,0
1106,4.452293441765482,0
121,8.0,1
295,6.225937938482513,1
1907,8.0,1
991,5.486123771736987,0
892,7.571301708917406,1
983,5.359345398551007,0
291,7.909284878111722,1
1862,7.39489858325831,1
1023,4.844644770137408,0
2493,6.175138970652206,1
738,4.853732526248154,0
1069,4.334692125595149,0
1304,4.0234636219782285,0
1477,3.715834368599942,0
889,5.890823406972338,0
1608,8.0,1
796,4.875384776031286,0
1971,8.0,1
157,5.856534568760025,1
1129,3.9149718471833665,0
1018,4.826080020051772,0
1708,7.682503230210661,1
1562,8.0,1
1044,4.902627975698135,1
802,5.877269921581282,0
671,7.704957487516672,1
1132,7.372640605007054,0
921,8.0,1
1282,4.871154848747099,0
2375,6.656131891517046,1
743,4.948990495357875,0
882,4.3831546773655345,0
1587,7.729390247212607,1
1219,4.082434390572147,1
1004,5.737183362029424,0
2260,7.015325463551231,1
696,4.954853053348889,0
1189,4.384910912448017,0
880,5.26046395683816,0
1185,4.8032635091565,0
538,5.582790008206841,0
1130,4.391669595572313,0
890,4.41848025778226,0
1647,6.591255191169237,1
380,6.2509893936222465,1
916,4.767360085600517,0
613,7.74789412120805,1
109,8.0,1
382,6.833808387916817,1
1289,4.470361015829683,0
725,6.03049831524838,1
459,5.888682901142846,0
695,5.561722502677472,0
724,6.285550751328142,0
1904,7.69048592440023,1
685,5.235922651287567,0
831,4.979693288351975,0
1571,3.8547692029604796,0
895,7.337191378398708,1
1625,4.418713126900213,0
832,5.352319418345436,0
1135,5.599385827258894,0
761,5.6357498577841065,0
979,4.637990982347613,0
1275,4.7784951234521,0
405,7.244931023534558,1
2073,7.234100522543176,1
1276,7.936738027872932,1
1173,7.64067207925096,1
642,5.2281125885014745,0
1121,5.250100764691053,0
1136,4.285434874446784,0
607,6.494063141040753,0
869,7.1696836206319325,1
1354,4.819165559139275,0
984,6.876362341933547,1
1534,6.665717690093365,1
1544,3.1109235382289446,0
1236,4.192609741480159,0
915,5.382483058123772,0
402,8.0,1
812,5.160364668545522,0
802,5.398000630118298,0
702,7.676810130543157,0
1863,7.731534251306317,1
1262,6.279883688418363,1
977,4.739632912492622,0
1243,7.103278329315112,1
856,5.135660518703135,0
540,6.815154582313923,0
1864,8.0,1
1032,5.275245076356203,0
1068,5.177828731808033,0
1152,7.803945754608268,0
993,4.978816404331014,0
1236,3.793597017006431,1
1013,5.299183168417911,0
1064,4.866591514847709,0
725,4.372344080511937,0
799,5.486974259848898,0
1928,6.654856978374338,1
1210,4.1297710110152765,0
265,6.518641250924814,1
833,7.561552017411743,0
912,8.0,1
102,8.0,1
65,7.669286535872348,1
1288,5.0054878421802975,0
742,5.915100970931602,1
793,5.697317568507545,0
1349,4.827452584467379,0
1069,4.657074979150627,0
1046,4.0291487884207795,0
1248,4.3815448209081325,0
809,5.167801425464506,0
2233,6.906646774419063,1
814,4.9395987572237985,0
912,4.525784754885834,0
835,6.296999283991226,0
977,6.063843214260736,0
986,4.6159605517953475,0
751,7.887268099754522,1
2165,7.155838069370299,1
1655,6.615017363705396,1
344,7.483862378075858,1
1473,8.0,1
914,5.816143574927479,0
1179,4.596789605198093,0
543,7.083144024526124,1
281,6.731219916225914,1
860,7.144738432294034,0
355,7.3948974930687115,1
458,7.757888948872116,1
358,7.412839091547571,1
2220,7.53231798134629,1
839,7.089062936366007,1
1027,4.974930039700289,0
1065,7.786877962482206,1
941,7.866930878428238,0
817,4.535809381038491,0
485,8.0,1
608,6.118836274415019,0
771,7.054203077138666,1
759,4.2815935922503545,1
188,8.0,1
2195,6.716552103523327,1
549,5.651359756199322,0
1095,5.136282924633027,0
1054,8.0,1
1131,3.970311863212155,0
1124,3.7693864323817654,0
1025,4.621542113122071,1
583,5.387757990433697,0
555,7.9596395363939685,1
718,6.142776595837656,0
564,7.258740464697375,1
1324,7.579631991385081,0
493,6.406268118764917,0
1397,3.0621262709386583,0
1078,4.3942216643549,0
844,5.572560805810488,0
1020,4.733119286527769,0
1221,4.61013015623609,0
798,5.256924168555123,0
1303,5.06473795776544,0
1995,6.874598998104577,1
644,6.9111142097192415,1
886,5.814526170332515,0
490,5.849057771511087,0
1451,4.544010841153244,0
506,8.0,1
2132,7.71848050181488,1
1045,5.233934124377812,0
2032,7.153078046199294,1
586,5.45052125360378,1
1665,7.843351768219517,1
1132,3.456561884906332,0
2065,7.158988844794578,1
998,5.194919148294849,0
920,5.6040511923206235,1
329,6.490647792029793,1
778,4.879039867502686,0
602,5.951077160510638,0
820,4.522765269773378,0
599,7.973320671789887,1
1425,5.205143742919095,0
2314,6.190464488338129,1
698,5.601900904172009,0
900,5.262683413847319,0
808,5.590948478765027,0
1370,7.52332532748357,1
905,4.967338256358875,0
1240,3.293215020722542,0
552,5.35130643530502,1
819,5.493667194577459,0
2465,7.807669184041358,1
354,6.606416360418905,0
759,8.0,1
1782,6.752298093018165,1
1026,4.858678635685235,0
94,5.7066081330072045,1
1449,4.0470869015678845,0
1228,8.0,1
1013,7.420680225795319,1
1260,7.460749592467725,1
659,5.797824035805462,0
1365,3.685466397728606,0
1080,4.689322739320124,0
603,5.98690138756235,0
748,5.222690314015703,0
1145,7.405284438572445,0
549,6.603580584971321,0
156,6.180623459077937,1
1171,4.300307957028689,0
2456,5.3551479729879965,1
318,7.403246899062623,1
1116,7.87129199718458,1
1336,3.2742486166691016,0
1311,3.918902566837107,0
871,7.2997954079903575,1
1117,5.055853671867721,1
397,5.882712640596507,0
2402,7.410504180908685,1
647,6.610150435544531,0
1588,8.0,1
767,6.109717788361847,0
430,6.944971444654955,1
2476,8.0,1
1199,4.996114248404236,0
940,6.888398515820283,1
1485,8.0,1
844,5.5059008055821295,0
1619,3.249688270730616,0
1152,7.012028055740939,0
2492,7.479665806022431,1
1903,7.878342146534853,1
1341,4.152818268753184,0
1192,5.265077290718262,1
1260,4.407973570258405,0
591,7.658742132778668,0
873,5.585376307589692,0
1477,7.262570890729174,1
1187,5.267238059609132,0
1192,4.595501092100561,0
892,5.553973089441204,1
954,8.0,1
1460,4.178097864477897,1
1362,3.6995893220558465,0
1603,3.9180259211987125,0
723,5.766930674604216,0
1423,6.401090248578474,1
1051,4.977659612972017,0
564,5.0042854455923305,1
1055,4.606749345313219,0
1652,3.8050424087865564,0
1987,6.730598462477235,1
566,7.9047146580979515,1
1448,4.042844811965362,0
1270,3.7910844097587413,0
2212,7.822379905551265,1
771,8.0,1
2249,7.51537646279854,1
1383,5.558801069348958,0
850,5.910074327222142,0
1228,4.634861079038586,0
1423,8.0,1
1244,3.982715860871739,0
836,5.5886539222812965,0
1051,5.301981894490732,0
1646,2.849185050550247,0
684,5.351230908473877,0
1833,6.990958426197918,1
2122,8.0,1
813,5.220754476731827,1
833,4.565954433607548,1
890,8.0,1
803,5.130663856776759,0
844,5.340260131711512,0
599,7.484646925311351,1
2216,6.857721671086907,1
838,6.923633576936578,1
299,7.236390419880056,1
1225,6.8224286895573485,1
1049,4.623851111344072,0
712,5.750394906018977,0
938,4.668309837339874,0
1070,4.234769154985383,0
1172,4.748822745667947,0
1429,8.0,0
701,7.416951118491449,0
772,5.595393569112184,0
2361,6.30353594327856,1
1152,5.281018882560035,0
1291,7.680678912947752,1
828,5.821259305963229,0
1245,7.772917053701905,1
1755,7.038534589270856,1
878,5.376731329747863,0
1365,3.623360027734978,0
463,7.239640827430058,1
1299,4.493356577397009,0
193,8.0,1
969,4.971292764630005,0
2483,7.6801793235287,1
1062,4.597407701403894,0
2450,7.5201386878850895,1
1088,7.930881373921097,1
1340,4.784810351526445,0
1385,8.0,1
827,5.85315237750325,1
1199,8.0,1
950,6.316108850275873,1
1341,4.304203521602948,0
1325,4.200720985302842,0
1064,5.056856895255262,0
910,4.92155868195794,0
266,7.0570240084771525,1
1104,4.963049740778691,0
918,5.751433004043591,1
731,5.379788703208367,0
805,6.84852690895225,1
1499,3.9480431926802533,0
797,5.759743603602681,0
2398,6.488932174899293,1
1416,7.141850799908074,1
998,5.469334628716417,0
1526,7.879019931049017,1
859,5.455251940865358,0
1409,7.824927945081011,1
1191,4.244157608536106,0
2387,7.163552375127063,1
871,5.308112739580045,0
1311,7.847276170254309,1
673,5.678950367579269,0
995,8.0,1
614,5.5620638122842765,0
682,7.249869491706662,0
1396,4.140478504658978,0
1717,3.1823095967788455,0
425,7.7141855397879935,1
836,6.404166576858465,1
454,6.254843522012715,0
1362,4.8982253046516995,0
733,5.1989511503147545,0
1445,3.97600878896181,0
1156,7.954744019774162,1
2271,8.0,1
1698,3.9665756996908708,0
1159,5.289936781099491,0
733,5.530010311139202,0
2345,8.0,1
1146,4.235548257606926,0
1338,4.121744416340443,0
1409,7.388024839323112,1
502,8.0,1
1350,3.99172640524876,0
815,4.697498995238998,0
288,6.250346328623669,1
1185,4.9652027445297255,0
2319,8.0,1
1007,6.249629607349002,0
1496,8.0,0
1712,6.851912911490646,1
911,5.851089131813312,0
521,7.474973669533513,1
499,7.975765271430474,1
378,6.454855731300243,0
789,8.0,1
444,7.352406991399556,1
314,6.075838296958932,1
1524,8.0,1
1974,8.0,1
309,5.091208057628366,1
1147,5.0145401130957925,0
2156,5.51032281122361,1
1272,4.766641046647494,0
2037,6.853692494132182,1
2286,7.796559759942241,1
716,5.659424327487969,0
378,8.0,1
1459,7.746209945049624,1
1997,7.765488978505537,1
2314,7.80195403517286,1
858,5.400727762243097,0
449,6.232235874535441,0
764,5.24420413883066,1
2317,7.9085302416067895,1
1018,5.001312638783115,0
1330,4.771555059710986,1
914,5.77271901203812,1
268,8.0,1
847,6.8696663664799225,1
2154,7.599261152067316,1
128,7.909720597798155,1
772,7.3369938996595785,1
822,5.480405475194855,0
1077,5.519251823626563,0
308,7.500422200793654,1
1182,5.226284065596305,0
170,6.6391279174623286,1
1072,8.0,1
1935,8.0,1
1251,4.432720385544568,0
579,7.271886425279025,1
1313,4.671880789753369,0
1381,3.724929321047918,0
888,5.333165149568905,1
1438,4.6125902392905465,0
1075,6.988291642498026,1
771,8.0,1
1183,4.938787071697805,0
1427,3.5197944077572276,0
1219,5.063072989913922,0
1164,7.253286813645529,0
576,5.654476650399539,1
1544,4.275425360474545,0
1232,5.571912116956289,0
397,8.0,1
675,5.827394569077714,0
2171,8.0,1
644,8.0,1
1499,3.6553983945215895,0
2182,7.558659144784388,1
1458,3.775743973037577,0
1516,6.652580126080659,1
1494,7.454857052395635,1
1153,4.036179673410787,0
1247,4.841671026346146,1
794,5.5677210423145,0
365,6.978735688227228,1
1182,4.162854549649546,1
948,7.6740261078169665,1
1269,5.088010369605539,0
2493,6.087137739440029,1
2029,8.0,1
1939,8.0,1
1730,5.915489325200673,1
875,5.2547631886099015,0
620,5.033304569739693,1
1493,7.7193233675036845,0
1486,4.661680090785776,0
1322,8.0,0
1013,4.264289618148767,0
2113,8.0,1
867,5.650509521202733,0
899,5.10132417844328,0
2008,6.8119547710651975,1
482,6.822281411673535,1
1178,5.081376442408419,0
279,8.0,1
975,4.238979241869738,0
704,7.117066512178525,1
1394,4.3172481494607515,0
1239,5.92514433256116,1
944,5.115506339673886,0
867,6.034730987378944,0
770,6.6094086710987,1
1618,4.445524160638376,0
1829,6.551669431065591,1
751,4.976039509875508,0
975,4.601608259985339,0
1101,5.275896616702341,0
527,7.0256530761532225,1
1086,8.0,1
1303,7.8420135129558535,1
1023,5.333412208081804,0
1739,7.714820748497053,1
1338,3.7046139897047587,0
988,7.317465267066155,0
847,5.713437058937385,0
1208,8.0,1
241,6.203871676206679,1
2161,5.657487055895861,1
722,4.737990836320007,0
1354,7.465835912884421,1
525,6.582297321080354,1
878,5.588173518519009,0
1096,4.9475304922569965,0
1738,6.645801224487249,1
1673,3.814621387639522,0
1232,4.324311254882131,0
2473,5.431682066497885,1
914,5.356966003524272,0
757,5.437324789487039,0
1476,4.025869219925965,0
886,8.0,1
593,8.0,1
851,5.477811960671973,0
1419,2.9953112757202938,0
822,5.889980956138187,0
1130,5.732058614833545,0
2437,6.40158320554973,1
1875,7.38419715027083,1
1806,8.0,1
381,6.938201028409902,1
2347,6.228971177749981,1
1588,8.0,1
1468,4.1482377092949845,0
477,5.737688180416049,0
664,7.36431635952986,1
1260,4.58184613923823,0
885,5.898103928317199,0
1335,4.862356602659702,0
1039,4.86464143793771,0
1991,7.724472974820836,1
1004,8.0,1
1130,3.9861017777054046,0
1071,4.785496135361196,0
388,8.0,1
2272,6.820490209623701,1
1663,6.668928280085045,1
1894,6.321226042896756,1
1241,4.681795348337811,0
1408,7.22673033921403,1
553,4.525735467690485,0
1110,7.181849595856384,1
1973,8.0,1
1976,6.648208752671645,1
742,5.90303471339123,0
845,5.170932830855091,0
324,7.668396053261354,1
1499,6.863283197838988,1
2214,8.0,1
221,8.0,1
1142,4.947532745132542,1
422,6.319036763754797,0
217,6.6181281694144385,1
1135,5.256553719682308,1
1332,7.629949606888825,1
1918,7.176230653631169,1
1687,8.0,1
1189,4.016996416083851,0
906,5.382942165017272,0
1462,8.0,1
544,7.378553376899973,1
858,6.113936677351874,0
910,5.0919162504027895,0
699,5.302242084992421,0
1191,4.954926290063471,0
1741,8.0,1
1922,8.0,1
1135,5.444318585536507,0
1147,4.591459484539145,0
1137,8.0,0
827,6.750910975082412,1
1421,6.18808606910391,1
1125,5.1890571476056735,0
803,4.151143175920788,1
220,7.351622093722827,1
100,6.988266913326177,1
1829,6.365561025076644,1
866,7.102019739340796,1
1952,8.0,1
838,5.229973312646455,0
515,6.324612793194573,0
2366,6.2408406029064505,1
2296,7.2127060384563535,1
805,5.166435021209042,0
766,7.039668595489047,0
1128,7.388464386402857,0
735,5.026145261114906,0
2181,8.0,1
535,5.69196725700467,0
1073,4.726406414242859,0
2394,8.0,1
450,8.0,1
961,5.7784796388645505,0
1284,5.090095585158214,0
1268,4.812172069498154,0
2480,5.999144809038729,1
1055,5.538128354874001,0
901,8.0,1
1565,3.4304019876827883,0
1590,8.0,1
991,5.420563367667649,0
739,5.744137716167394,0
751,5.8591288175285925,0
838,5.7362575780092975,0
675,6.043753530568743,1
832,7.324552123875763,0
1965,7.647272889741552,1
1658,3.166615110973217,0
190,7.515053888575779,1
2087,8.0,1
1234,4.5797723711461,0
203,6.5987008707576535,1
289,6.687017687474379,1
1003,5.205305786657063,0
799,7.320833993657358,0
641,8.0,1
1611,4.034480807857329,0
781,5.378126670627179,0
1969,8.0,1
680,5.694995468285393,0
1153,5.489232136144868,0
911,4.848489800179611,0
230,6.115624885683669,1
578,8.0,1
962,4.314259026665886,1
757,5.840964564600263,0
1562,6.4328774516347655,1
373,6.2142843975532625,1
986,8.0,1
811,5.279599661332355,0
1013,7.760661929039641,1
757,6.053658211268541,0
1638,7.402663236395515,1
977,4.5681903443303105,0
882,5.021923873456043,0
1284,4.110432103985815,0
1394,3.335446476530892,0
1156,5.5358293567568175,0
2256,6.847748083296513,1
506,8.0,1
1567,6.176777759065456,1
1097,4.5580367921978295,0
690,6.873116834004488,0
1989,6.611568289273319,1
1170,7.211397670526779,1
1041,5.204988350415839,0
1305,4.428133455171164,0
448,8.0,1
189,7.584785566383058,1
1437,4.0605993300365535,0
881,4.520078068179745,0
1082,8.0,0
370,5.714361306831519,1
718,5.283033350204932,0
1012,5.637626949739799,0
715,5.631290534340237,0
793,5.235432185611739,0
105,6.52449117415088,1
1320,4.832391880059399,0
948,4.543192842007175,0
2075,8.0,1
1644,7.638338014196263,1
1038,4.846879384102533,0
420,5.568449336536922,0
1300,4.319733730042326,0
535,5.754258181919415,0
1998,6.692213968130377,1
1109,8.0,1
704,7.44218897975519,1
424,7.196227667080409,0
1211,8.0,1
437,7.950441312427557,1
1435,7.684891380973732,1
1206,4.02811954579248,0
596,5.893157228758544,0
1088,7.69461723452739,1
1437,7.9217221596389145,1
933,4.100072636782004,0
940,5.429683462497027,1
247,6.2585288004141315,1
1573,3.245887514662016,0
219,5.518305924533319,1
2011,6.931741282522733,1
807,5.249867940174074,0
1219,4.4224816329713885,0
154,6.4784301592197435,1
577,7.2939610358220515,1
1441,4.05142740732418,0
814,5.383571506282972,0
1041,4.956068304095147,0
1635,6.652611933815069,1
437,8.0,1
79,7.243455920483513,1
1357,5.933384394101285,0
577,7.195587012575104,0
1304,5.459043933639981,1
116,5.975166734534596,1
1055,5.572158076509165,0
790,7.438596783759366,1
2048,7.641079768298174,1
366,7.836800683266716,0
568,8.0,1
771,8.0,1
745,6.064745018181308,0
2187,7.34783748602677,1
1580,7.891862744525089,1
1048,4.188295633673894,0
698,6.0067162014262525,0
846,5.596458590201844,0
841,5.278958951142131,0
630,5.256549590011114,0
1245,7.820556138122323,1
1735,8.0,1
1446,3.376815735764604,0
869,5.447632086684678,0
671,5.965529221915891,0
701,7.868683064913687,1
999,8.0,1
2457,7.637856920087993,1
1491,8.0,1
1348,4.331467957213476,0
1341,3.6041691650111547,0
572,7.639451600932432,1
2098,7.347079352933363,1
969,5.122928025247423,0
1245,4.350835920107919,0
1597,5.903690457047113,1
1468,6.604717209819145,1
481,6.657739721873226,0
2002,7.262026023768177,1
902,4.634530416400997,0
1673,7.268133185087078,1
1261,5.350069196665269,0
773,5.98242415890561,0
247,7.067459402207608,1
1572,6.830762037496305,1
777,5.382321165939444,0
1431,3.7135294521421716,1
687,4.849961337242715,0
1143,4.754405896835032,0
928,5.2401173820976155,0
1524,7.62185436862684,1
804,5.488546207170273,0
1276,7.192411509948214,1
862,5.262846951068256,0
2141,7.242925670068917,1
116,8.0,1
894,5.7392251135762455,0
482,8.0,1
532,6.482827699016537,1
970,5.118720803920295,1
399,5.817080146992083,0
1481,4.184472744490336,0
369,6.148173350226652,1
992,4.464057417199879,0
1119,4.689085589987272,0
1260,4.721278077741223,0
1145,4.43380799136964,0
959,4.419385115528796,0
66,6.6200398051728335,1
507,5.1697207985039535,0
879,5.474888596444378,0
665,7.039363064803808,1
1302,4.412705547305869,1
1490,4.69489443430519,0
448,6.553058662061174,0
1268,5.0759024474329655,1
309,7.504790094801287,1
217,6.712704503982596,1
2469,7.169805169680741,1
1345,3.3045568237129084,0
902,5.382518031534972,0
103,8.0,1
1497,2.901941885677899,0
718,7.655236794647558,1
505,8.0,1
948,5.758553760426513,0
1211,4.620058190950389,0
443,8.0,1
683,4.485034702281628,0
1422,4.352885569049394,0
1018,7.246319659099448,1
948,4.4239726727912,0
1503,4.248869864158275,0
1442,4.339902980325472,0
2011,5.277672260252292,1
1317,4.517985088947166,0
367,6.1975953438422575,0
455,6.410432518698831,1
1415,3.7504655853603346,1
1058,5.396210403582489,0
159,7.097692809933526,1
1308,4.82242969733549,0
1154,7.560415842341149,1
958,4.6047904505841455,0
1112,5.442891434930009,0
893,5.749291334837882,0
965,5.445330746313295,0
919,5.3358367711225,0
1896,7.11166887810622,1
1311,7.179963796322388,1
2370,6.793284953379895,1
1496,4.420309477910051,0
424,6.764436797313241,0
1074,3.245523194742489,0
775,4.772824470759447,0
2140,7.916697557798361,1
1385,4.1449137342996085,0
1114,5.454763231263133,0
1008,4.781090120535369,0
861,5.075052034184646,0
906,5.703459669183453,0
186,8.0,1
669,5.415999141465641,0
273,7.67411265858774,1
1076,4.995166522568255,0
626,5.235022927795453,0
1164,5.7816006359808885,0
2091,6.817337178991993,1
1013,4.3224886333032835,0
1595,4.426956240376979,0
241,6.630201298015793,0
1229,6.877394118841911,1
1231,3.95712503672253,0
809,5.021445776709702,1
2353,8.0,1
939,4.560163953263819,0
1939,8.0,1
861,5.5055878349344125,0
1378,3.9456242728434243,0
260,7.186791509751223,1
1627,3.576076480733113,0
